Filename,Label,Area,No. of peaks,Length
COR_12_7_Hos,0,13800.5,8,127.0
COR_12_7_Hos,0,4793.0,2,155.0
COR_12_7_Hos,0,9160.0,4,160.0
COR_12_7_Hos,0,8341.5,4,164.0
COR_12_7_Hos,0,9794.5,7,171.0
COR_12_7_Hos,0,13760.5,8,172.0
COR_12_7_Hos,0,8141.5,5,180.0
COR_12_7_Hos,0,4212.0,3,190.0
COR_12_7_Hos,0,6867.0,4,192.0
COR_12_7_Hos,0,38000.0,4,214.0
COR_12_7_Hos,0,4567.5,2,224.0
COR_12_7_Hos,0,3605.5,2,238.0
COR_12_7_Hos,0,6264.0,3,261.0
COR_12_7_Hos,0,19466.0,6,265.0
COR_12_7_Hos,1,84225.5,6,268.0
COR_12_7_Hos,0,73196.5,7,272.0
COR_12_7_Hos,0,23813.5,5,277.0
COR_12_7_Hos,0,3648.0,4,318.0
COR_12_7_Hos,0,11835.0,2,342.0
COR_12_7_Hos,0,19671.0,3,352.0
COR_12_7_Hos,0,2955.0,3,370.0
COR_12_7_Hos,0,9447.0,2,423.0
COR_12_7_Hos,0,5026.5,1,464.0
COR_12_8_Hos,0,24889.0,9,43.0
COR_12_8_Hos,0,21449.5,9,47.0
COR_12_8_Hos,0,19503.5,10,49.0
COR_12_8_Hos,0,15330.5,9,51.0
COR_12_8_Hos,0,11037.0,8,53.0
COR_12_8_Hos,0,8616.5,7,57.0
COR_12_8_Hos,0,6215.0,4,65.0
COR_12_8_Hos,0,18722.5,4,69.0
COR_12_8_Hos,0,22314.5,4,72.0
COR_12_8_Hos,0,11520.0,4,84.0
COR_12_8_Hos,0,13275.0,6,90.0
COR_12_8_Hos,0,11517.5,5,92.0
COR_12_8_Hos,0,6367.5,1,105.0
COR_12_8_Hos,0,6405.0,6,118.0
COR_12_8_Hos,0,9172.0,8,123.0
COR_12_8_Hos,0,37920.5,6,127.0
COR_12_8_Hos,0,35678.5,4,133.0
COR_12_8_Hos,0,4801.0,3,137.0
COR_12_8_Hos,0,1874.5,2,152.0
COR_12_8_Hos,0,2958.0,4,155.0
COR_12_8_Hos,0,1694.5,2,174.0
COR_12_8_Hos,0,1926.0,1,192.0
COR_12_8_Hos,0,14770.0,3,213.0
COR_12_8_Hos,0,2550.5,2,239.0
COR_12_8_Hos,0,3672.0,3,272.0
COR_12_8_Hos,0,10221.0,5,276.0
COR_12_8_Hos,1,34095.5,6,280.0
COR_12_8_Hos,0,29278.5,4,284.0
COR_12_8_Hos,0,2323.5,2,318.0
COR_12_8_Hos,0,4909.0,1,342.0
COR_12_8_Hos,0,9196.5,4,352.0
COR_12_8_Hos,0,5318.5,3,394.0
